ENSG00000002586	0.573508457976905	5.59902946422741	9.80974220276183	0.0048876342011316	0.0910432436654909	chrX	2691187	2741309	CD99
ENSG00000002586	0.573508457976905	5.59902946422741	9.80974220276183	0.0048876342011316	0.0910432436654909	chrY	2691187	2741309	CD99
ENSG00000002933	0.956286744545506	1.59681628985888	14.0845705582114	0.00111473341022572	0.0587202279184168	chr7	150800403	150805118	TMEM176A
ENSG00000004975	0.270912545536234	5.26471691088259	14.6136439132961	0.000941659570450535	0.0542479981755019	chr17	7225342	7234517	DVL2
ENSG00000005156	0.214897254090317	5.65282288667536	11.4785317194864	0.00267335653664558	0.0760004319393246	chr17	34980494	35009743	LIG3
ENSG00000005339	-0.212020904428337	7.32438747681214	13.5163304349687	0.00134043719546755	0.0616025462039719	chr16	3725054	3880726	CREBBP
ENSG00000005513	0.391734583387098	4.66348818145928	15.4940945208972	0.000715422191367968	0.0506364496250644	chr16	981770	986979	SOX8
ENSG00000007541	0.193838308756589	5.32559185846311	9.20961420645916	0.0061298864515848	0.098396330851163	chr16	566995	584136	PIGQ
ENSG00000008083	0.258055742365321	7.20513498052691	13.3354208310238	0.00142248528483875	0.0626813956983946	chr6	15246069	15522042	JARID2
ENSG00000008086	-0.285166058976082	5.91302303393058	12.5199771902689	0.00186751607102387	0.0680779610751283	chrX	18425583	18653629	CDKL5
ENSG00000008118	0.389740926479042	4.8026974167236	10.3522970087198	0.00400056170390396	0.0854597426821805	chr1	209583714	209613939	CAMK1G
ENSG00000008283	-0.243239028916977	5.58495306651025	14.2591637874474	0.00105403672712224	0.0575845783897261	chr17	63432304	63446354	CYB561
ENSG00000009709	1.94467566003021	0.550825555968391	31.4042319238232	1.28299571728584e-05	0.0101167588612508	chr1	18630846	18748866	PAX7
ENSG00000010292	0.287126583358606	5.53699417642895	11.2996904024248	0.00284697329309342	0.0784538437087214	chr12	6493356	6531955	NCAPD2
ENSG00000010295	0.217719676120364	5.02090022027551	10.2704908451359	0.00412212731367919	0.0862779620248087	chr12	6538375	6556083	IFFO1
ENSG00000011347	0.302874039659637	8.85642522339407	9.44762422136609	0.00559973798819295	0.0946795556191924	chr11	61515313	61581148	SYT7
